phone,price,double_num,category
0919309343,890,"91,19,93,30,09,93,34,43,","การงาน,การเรียน,ประมาท,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0914597077,220,"91,14,45,59,97,70,07,77,","การงาน,การเงิน,การเรียน,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,ความเครียด,"
0915159184,553,"91,15,51,15,59,91,18,84,","การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919091652,399,"91,19,90,09,91,16,65,52,","การงาน,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การเรียน,การเงิน,"
0912957500,27900,"91,12,29,95,57,75,50,00,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านสุขภาพ,"
9904747281,549,"90,04,47,74,47,72,28,81,","ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การงาน,"
0912302933,36000,"91,12,23,30,02,29,93,33,","การงาน,ประมาท,ความเครียด,ความรัก,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การเรียน,"
0990132329,210,"99,90,01,13,32,23,32,29,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,ความรัก,การงาน,"
9162664540,120,"16,62,26,66,64,45,54,40,","การงาน,การเรียน,การเงิน,ความรัก,ชีวิตอุปสรรค,"
0910866959,870,"91,10,08,86,66,69,95,59,","การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,"
9102795910,650,"10,02,27,79,95,59,91,10,","ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,การงาน,"
0991536668,120,"99,91,15,53,36,66,66,68,","ความมั่นคง,การงาน,การเงิน,ความรัก,การเรียน,มีปัญหาด้านการเงิน,"
0991246221,1250,"99,91,12,24,46,62,22,21,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ความรัก,การเงิน,"
0990115588,500,"99,90,01,11,15,55,58,88,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,การงาน,มีปัญหาด้านการเงิน,"
0991265667,2499,"99,91,12,26,65,56,66,67,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,ชีวิตอุปสรรค,"
0912099118,9500,"91,12,20,09,99,91,11,18,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,ความมั่นคง,"
0913642744,224,"91,13,36,64,42,27,74,44,","การงาน,ประมาท,การเงิน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0990999790,350,"99,90,09,99,99,97,79,90,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การเงิน,"
0919467356,264,"91,19,94,46,67,73,35,56,","การงาน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0916716443,150,"91,16,67,71,16,64,44,43,","การงาน,การเรียน,ชีวิตอุปสรรค,ความเครียด,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
